,id,created_at,updated_at,name,description,status,gsf_standards_version,estimated_annual_credits,crediting_period_start_date,crediting_period_end_date,methodology,type,size,sustaincert_id,sustaincert_url,project_developer,country,country_code,latitude,longitude,state,carbon_stream,programme_of_activities,sustainable_development_goals,poa_project_id,poa_project_sustaincert_id,poa_project_name,Goal 13: Climate Action,Goal 7: Affordable and Clean Energy,Goal 1: No Poverty,Goal 8: Decent Work and Economic Growth,Goal 3: Good Health and Well-Being,Goal 5: Gender Equality,Goal 6: Clean Water and Sanitation,Goal 15: Life On Land,Goal 12: Responsible Production and Consumption,VER_retired_credits,VER_issued_credits,CER_issued_credits
113,3310,2021-07-30 08:30:07+00:00,2022-11-10 11:59:11+00:00,Improved Cookstove and Safe Water Programme – Kenya – VPA 31,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Kenya. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2035-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11289,https://platform.sustain-cert.com/public-project/2517,Impact Carbon,Kenya,KE,,,,VER,VPA,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,36738.0,49126.0,
114,3311,2021-07-30 08:31:00+00:00,2022-11-10 12:00:47+00:00,Improved Cookstove and Safe Water Programme – Kenya – VPA 32,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Kenya. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2035-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11290,https://platform.sustain-cert.com/public-project/2518,Impact Carbon,Kenya,KE,,,,VER,VPA,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,50534.0,50534.0,
115,3312,2021-07-30 08:32:06+00:00,2022-11-10 12:01:28+00:00,Improved Cookstove and Safe Water Programme – Kenya – VPA 33,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Kenya. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2035-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11291,https://platform.sustain-cert.com/public-project/2519,Impact Carbon,Kenya,KE,,,,VER,VPA,"[{'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,55139.0,55139.0,
116,3313,2021-07-30 08:33:37+00:00,2022-11-10 12:02:27+00:00,Improved Cookstove and Safe Water Programme – Kenya – VPA 34,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Kenya. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2035-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11292,https://platform.sustain-cert.com/public-project/2520,Impact Carbon,Kenya,KE,,,,VER,VPA,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,5456.0,56291.0,
117,3314,2021-07-30 08:35:37+00:00,2022-11-10 12:03:33+00:00,Improved Cookstove and Safe Water Programme – Kenya – VPA 35,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Kenya. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2035-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11293,https://platform.sustain-cert.com/public-project/2521,Impact Carbon,Kenya,KE,,,,VER,VPA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,,55758.0,
118,3315,2021-07-30 08:37:30+00:00,2022-11-10 12:04:40+00:00,Improved Cookstove and Safe Water Programme – Kenya – VPA 36,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Kenya. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2035-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11294,https://platform.sustain-cert.com/public-project/2522,Impact Carbon,Kenya,KE,,,,VER,VPA,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,5190.0,58085.0,
119,3316,2021-07-30 08:39:45+00:00,2022-11-10 12:06:01+00:00,Improved Cookstove and Safe Water Programme – Kenya – VPA 37,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Kenya. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2035-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11295,https://platform.sustain-cert.com/public-project/2523,Impact Carbon,Kenya,KE,,,,VER,VPA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,3079.0,58367.0,
120,3317,2021-07-30 08:41:01+00:00,2022-11-10 12:06:55+00:00,Improved Cookstove and Safe Water Programme – Kenya – VPA 38,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Kenya. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2035-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11296,https://platform.sustain-cert.com/public-project/2524,Impact Carbon,Kenya,KE,,,,VER,VPA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,,57350.0,
121,3318,2021-07-30 08:43:26+00:00,2022-11-10 12:08:04+00:00,Improved Cookstove and Safe Water Programme – Kenya – VPA 39,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Kenya. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2035-12-31,GS Water Access and WASH Methodology v1.,Biogas - Electricity,Small Scale,11297,https://platform.sustain-cert.com/public-project/2525,Impact Carbon,Kenya,KE,,,,VER,VPA,"[{'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,,58010.0,
122,3319,2021-07-30 08:45:16+00:00,2022-11-10 12:09:01+00:00,Improved Cookstove and Safe Water Programme – Kenya – VPA 40,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Kenya. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2035-12-31,GS Water Access and WASH Methodology v1.,Biogas - Electricity,Small Scale,11298,https://platform.sustain-cert.com/public-project/2526,Impact Carbon,Kenya,KE,,,,VER,VPA,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,,55185.0,
123,3320,2021-07-30 08:49:06+00:00,2022-11-10 12:10:03+00:00,Improved Cookstove and Safe Water Programme – Kenya – VPA 41,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Kenya. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2020-12-30,2035-12-29,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11299,https://platform.sustain-cert.com/public-project/2527,Impact Carbon,Kenya,KE,,,,VER,VPA,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,,57706.0,
124,3321,2021-07-30 08:51:29+00:00,2022-11-10 12:10:43+00:00,Improved Cookstove and Safe Water Programme – Kenya – VPA 42,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Kenya. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2035-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11300,https://platform.sustain-cert.com/public-project/2528,Impact Carbon,Kenya,KE,,,,VER,VPA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,1053.0,55058.0,
125,3322,2021-07-30 08:52:53+00:00,2022-11-10 12:11:25+00:00,Improved Cookstove and Safe Water Programme – Kenya – VPA 43,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Kenya. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2035-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11301,https://platform.sustain-cert.com/public-project/2529,Impact Carbon,Kenya,KE,,,,VER,VPA,"[{'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,14653.0,49735.0,
126,3323,2021-07-30 08:54:07+00:00,2022-11-10 12:12:42+00:00,Improved Cookstove and Safe Water Programme – Kenya – VPA 44,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Kenya. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2035-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11302,https://platform.sustain-cert.com/public-project/2530,Impact Carbon,Kenya,KE,,,,VER,VPA,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,54633.0,54633.0,
127,3324,2021-07-30 08:55:10+00:00,2022-11-10 12:13:42+00:00,Improved Cookstove and Safe Water Programme – Kenya – VPA 45,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Kenya. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2035-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11303,https://platform.sustain-cert.com/public-project/2531,Impact Carbon,Kenya,KE,,,,VER,VPA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,55714.0,55714.0,
128,3325,2021-07-30 08:56:35+00:00,2022-11-10 12:14:17+00:00,Improved Cookstove and Safe Water Programme – Kenya – VPA 46,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Kenya. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2035-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11304,https://platform.sustain-cert.com/public-project/2532,Impact Carbon,Kenya,KE,,,,VER,VPA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,,20753.0,
129,3326,2021-07-30 08:57:40+00:00,2022-11-10 12:15:01+00:00,Improved Cookstove and Safe Water Programme – Kenya – VPA 47,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Kenya. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2035-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11305,https://platform.sustain-cert.com/public-project/2533,Impact Carbon,Kenya,KE,,,,VER,VPA,"[{'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,,14363.0,
